Date,pm10,CO,SO2,NO2
7/23/2014,11.66666667,0.204736208,0.547415229,5.082197
7/24/2014,13,0.186409923,0.334843979,4.101415882
7/25/2014,13.5,0.203787615,0.464066042,5.105299941
7/26/2014,16.83333333,0.232257962,0.466552375,5.439554353
7/27/2014,18.5,0.248708692,0.363198208,3.323536688
7/28/2014,22.35294118,0.179713593,0.397650021,4.342029375
7/29/2014,16,0.158088786,1.361927729,5.985018813
7/30/2014,17,0.224224571,0.779875042,7.843697588
7/31/2014,13,0.236375,0.81513825,7.505741118
8/1/2014,11.2,0.225468556,0.549801125,5.748965471
8/2/2014,9,0.217894115,0.377521146,4.638213059
8/3/2014,7.3125,0.193972462,0.412152771,4.137455529
8/4/2014,8.6,0.218765423,0.931306521,6.435696176
8/5/2014,13,0.253536346,0.648193479,7.516385529
8/6/2014,13.28571429,0.275466,0.528916146,6.830385389
8/7/2014,12.14285714,0.278088385,0.585095125,7.092936647
8/8/2014,11.14285714,0.247211538,0.61618725,6.842048647
8/9/2014,13.83333333,0.246729269,0.520572896,5.572306444
8/10/2014,11.42857143,0.249340385,0.511595833,5.022459824
8/11/2014,15,0.24814,0.552295667,6.747805056
8/12/2014,13.28571429,0.224184923,0.299444646,4.498722222
8/13/2014,12.33333333,0.247444538,0.205230021,4.592150333
8/14/2014,12.83333333,0.266146692,0.327331292,5.913750588
8/15/2014,14.23529412,0.323748231,0.371336917,7.490099353
8/16/2014,14.83333333,0.315178462,0.529483708,6.097358941
8/17/2014,25.66666667,0.336109885,0.399739583,3.986675529
8/18/2014,24.33333333,0.285253885,0.439009521,5.140828938
8/19/2014,19.66666667,0.277260714,0.35296,5.539281529
8/20/2014,22.16666667,0.275679821,0.451661083,6.354073294
8/21/2014,20.93333333,0.278698607,0.661425896,6.590715938
8/22/2014,24.66666667,0.260618036,0.516487125,5.15955
8/23/2014,27.33333333,0.230066179,0.474259167,3.635345688
8/24/2014,20.33333333,0.230228,0.562673271,3.903125063
8/25/2014,18.5,0.246716286,1.130185271,5.376858059
8/26/2014,18.83333333,0.262008714,0.710953646,5.299581
8/27/2014,17.41176471,0.272997,0.70634975,6.380089875
8/28/2014,16,0.2726655,0.85442525,5.218436944
8/29/2014,17.83333333,0.204512286,0.440294812,3.993056941
8/30/2014,20.16666667,0.229843643,0.632715125,3.703344167
8/31/2014,23.5,0.224855786,0.529679417,2.687794611
9/1/2014,30.5,0.22182925,0.482820854,3.196117375
9/2/2014,21.06666667,0.262050643,0.372952543,5.080627471
9/3/2014,13.5,0.253771429,0.547693021,4.904567706
9/4/2014,9.166666667,0.266417107,0.643694229,6.053214294
9/5/2014,8.833333333,0.234407964,0.432683396,5.005088353
9/6/2014,7.166666667,0.188807964,0.314575292,3.145878
9/7/2014,7.333333333,0.18503925,0.25986725,2.847733
9/8/2014,13.05882353,0.239905536,0.314577766,4.562478375
9/9/2014,14.33333333,0.263703667,0.629043085,4.641069529
9/10/2014,10.5,0.270552033,0.371428021,4.351143412
9/11/2014,12.2,0.297090467,0.626085292,5.743845765
9/12/2014,10,0.268039567,0.46682952,4.236074706
9/13/2014,10,0.238814267,0.53807344,3.988447
9/14/2014,10.71428571,0.209040067,0.49996592,2.776870187
9/15/2014,20.4,0.248176633,0.616561041,5.629873813
9/16/2014,21.33333333,0.271038,0.63970614,8.322175937
9/17/2014,17.5,0.2769144,0.6908805,8.460673647
9/18/2014,14,0.3025333,0.69277518,8.389098
9/19/2014,12.83333333,0.307523233,0.56229038,6.808745118
9/20/2014,13,0.2968015,1.03425618,5.689349529
9/21/2014,13.5,0.2632703,0.83230228,5.749044706
9/22/2014,11.83333333,0.275297633,0.59399072,5.455884
9/23/2014,10.33333333,0.224343107,0.9934071,6.543656059
9/24/2014,10.5,0.222192964,0.56328634,5.100805
9/25/2014,11.4,0.242478643,0.56012824,5.800284
9/26/2014,12.33333333,0.251917857,1.04582208,6.125254313
9/27/2014,11.5,0.242245964,1.38522362,6.536540563
9/28/2014,12,0.268100143,1.09564704,6.33847575
9/29/2014,7.666666667,0.291668929,0.72678942,9.105843375
9/30/2014,9,0.230142107,0.65611128,7.104511563
10/1/2014,12.83333333,0.264710357,0.599066833,6.557713875
10/2/2014,11.5,0.279208107,0.409679313,7.077768813
10/3/2014,12,0.275456,0.413578333,6.887922125
10/4/2014,8.5,0.215271231,0.684768563,5.1420455
10/5/2014,11.66666667,0.1749435,0.736190021,4.856672
10/6/2014,14.5,0.296071556,0.7109865,7.69770875
10/7/2014,14.33333333,0.296989714,0.545187333,5.8022836
10/8/2014,14.25,0.30016575,0.6614745,6.219886375
10/9/2014,15.83333333,0.234672643,0.91744094,6.828941
10/10/2014,17.33333333,0.257738929,0.85734886,7.194263133
10/11/2014,12.5,0.241935107,0.62075466,6.4196498
10/12/2014,11.5,0.2194735,0.58128158,4.217121133
10/13/2014,13.66666667,0.240675964,0.42440268,6.693577063
10/14/2014,13.875,0.197890464,0.3624963,5.333071938
10/15/2014,8.666666667,0.191854214,0.39923274,6.05647725
10/16/2014,11.83333333,0.163294321,0.54087862,7.702113438
10/17/2014,15,0.228140536,0.84886224,9.660787125
10/18/2014,15.33333333,0.243230929,0.84718994,7.4943995
10/19/2014,14.66666667,0.155098,0.7832189,4.421214875
10/20/2014,13.5,0.234380679,0.67848472,8.88037875
10/21/2014,15.33333333,0.284879679,0.64798524,11.0520755
10/22/2014,16.66666667,0.253006429,0.83849214,7.291034563
10/23/2014,13.33333333,0.174200536,1.04270408,5.850946938
10/24/2014,16.5,0.208654393,0.9703568,7.515393375
10/25/2014,15.5,0.229828179,1.13317642,9.090657875
10/26/2014,14,0.236569357,1.15502794,7.034166
10/27/2014,20.5,0.265760643,1.09935824,10.60207175
10/28/2014,11.66666667,0.248379679,0.76838664,10.24046506
10/29/2014,12.33333333,0.24695225,0.5910643,8.57777525
10/30/2014,14.83333333,0.248488536,0.7406604,9.576715375
10/31/2014,15,0.208548429,0.89133068,9.595980438
11/1/2014,15.375,0.137395,0.9080279,5.320528687
11/2/2014,9.6,0.138344536,0.71282554,3.5267055
11/3/2014,13.33333333,0.160123607,1.045222692,9.060660563
11/4/2014,16.5,0.204795179,1.41795076,12.15813525
11/5/2014,19.16666667,0.224810571,0.79027814,11.41977513
11/6/2014,17.83333333,0.281989692,0.51211888,12.01357825
11/7/2014,13.11111111,0.212558231,0.68301794,7.508970438
11/8/2014,15.16666667,0.255145846,0.71373192,8.910391
11/9/2014,9.833333333,0.253659115,0.88044516,9.465127875
11/10/2014,11.33333333,0.305450577,1.11757174,13.34457637
11/11/2014,14.33333333,0.277342654,0.9450336,12.63996819
11/12/2014,23,0.264203192,0.99839732,12.74733363
11/13/2014,17.23529412,0.286358192,1.124404423,11.04187063
11/14/2014,20,0.253629615,1.125731827,10.01215181
11/15/2014,17.33333333,0.211439038,1.173871154,8.307974063
11/16/2014,14,0.273122346,1.256514808,9.78078375
11/17/2014,8.2,0.274950654,0.594577212,9.879809563
11/18/2014,5.8,0.218665923,1.13729474,7.201908375
11/19/2014,10.07142857,0.244720885,1.44397856,10.1855635
11/20/2014,19.2,0.321843115,1.354756654,11.88526231
11/21/2014,18.4,0.286467423,1.406985058,8.651947813
11/22/2014,19.2,0.260166346,1.20247702,9.041690313
11/23/2014,12.8,0.283115846,0.88057864,9.240835
11/24/2014,13.8,0.248977429,0.427779308,4.947653188
11/25/2014,12.6,0.217706571,0.598940593,8.255421125
11/26/2014,5.6,0.225765107,0.570874704,8.1876615
11/27/2014,7,0.191246036,0.7669235,5.823502375
11/28/2014,11,0.206196643,1.261804389,7.28495275
11/29/2014,14.25,0.290311857,1.000275556,11.18198088
11/30/2014,13,0.324143036,0.83183087,7.37192125
12/1/2014,15.5625,0.252263071,0.734367167,8.51472025
12/2/2014,13.4,0.197500429,0.607094167,7.908375438
12/3/2014,10.2,0.206932714,0.829586692,8.248880813
12/4/2014,12.4,0.207406536,0.685284788,7.784400688
12/5/2014,13.66666667,0.205220643,0.623050192,10.28272947
12/6/2014,12.16666667,0.2536255,0.333275635,11.050842
12/7/2014,9.470588235,0.183954786,0.590766471,5.139526733
12/8/2014,14.5,0.164595,1.028508615,8.695537867
12/9/2014,13.33333333,0.149437214,0.392344241,7.8767968
12/10/2014,15,0.20211425,0.760458537,7.8139944
12/11/2014,19.83333333,0.32817125,1.001299815,11.43418267
12/12/2014,22.5,0.314184464,1.245193346,12.07974256
12/13/2014,19.44444444,0.356476357,0.992641154,10.71157007
12/14/2014,19.83333333,0.364696143,1.294836423,10.98229873
12/15/2014,22.2,0.422447179,1.304859788,16.1143955
12/16/2014,15,0.42258125,1.021891404,17.56539256
12/17/2014,13,0.375022357,0.864306889,14.08981563
12/18/2014,18.8,0.361502107,0.890448111,12.60927
12/19/2014,18.5625,0.389344846,1.30872828,11.05128594
12/20/2014,16,0.354166808,1.16132192,7.872859063
12/21/2014,12.8,0.452151269,0.97012788,7.798697
12/22/2014,10,0.295882654,0.540015569,10.90324331
12/23/2014,10.16666667,0.288139962,0.285443577,10.18382127
12/24/2014,10.66666667,0.256580538,0.2462385,7.8897222
12/25/2014,7.388888889,0.238154808,0.543756704,4.619166733
12/26/2014,9.833333333,0.363650385,0.67281737,11.2518434
12/27/2014,9.166666667,0.390666,0.914415111,10.87738627
12/28/2014,8.833333333,0.350995654,0.606566278,8.1666666
12/29/2014,8,0.309136615,0.452369519,7.562086467
12/30/2014,8,0.296213654,0.701687074,8.912949286
12/31/2014,13,0.262126615,1.089496519,10.898512
1/1/2015,10.6,0.249069857,1.128771278,8.057305286
1/2/2015,11,0.270035393,1.048629704,8.273578
1/3/2015,10.8,0.270804071,0.527363222,9.019871846
1/4/2015,8.4,0.25540775,0.290124037,6.551835692
1/5/2015,8.75,0.259064571,0.579050593,5.358977462
1/6/2015,19.35714286,0.210990115,0.89534387,11.18804257
1/7/2015,12.2,0.205610769,1.676338259,10.73496614
1/8/2015,13.4,0.155566923,2.113460827,7.358294267
1/9/2015,14,0.227484231,2.023197712,9.8174308
1/10/2015,16.2,0.195425846,1.76013146,8.499571867
1/11/2015,15.2,0.228788231,1.79167032,11.1456642
1/12/2015,19.71428571,0.339400423,0.86938692,15.9261672
1/13/2015,6.8,0.328980458,0.75186588,8.087015188
1/14/2015,8.8,0.25947432,1.044556846,11.77395475
1/15/2015,11.4,0.235604808,1.459860423,11.99415925
1/16/2015,9,0.211784962,1.372068038,10.37689144
1/17/2015,12.5,0.229682577,1.119072519,8.207413125
1/18/2015,11.78571429,0.297104385,0.846591365,14.34980756
1/19/2015,12.25,0.241279885,0.84119375,10.18656544
1/20/2015,14.75,0.294244731,0.948304615,12.133766
1/21/2015,15.8,0.328434731,0.914626185,15.19242794
1/22/2015,18,0.282374036,0.965689148,12.504527
1/23/2015,12.8,0.232116429,0.858461426,10.45417313
1/24/2015,8.5,0.199603607,0.60100163,9.496784312
1/25/2015,8.8,0.165037714,0.862759,7.470637
1/26/2015,10.2,0.192175286,0.761681444,9.435957938
1/27/2015,11.16666667,0.143837808,1.169519148,7.212503625
1/28/2015,13.83333333,0.188231607,1.75037363,10.41829525
1/29/2015,17,0.312349185,1.337967519,15.89535881
1/30/2015,15.93333333,0.280163964,1.032479389,13.09295294
1/31/2015,14.66666667,0.221432654,1.066426537,7.2184455
2/1/2015,14.16666667,0.2352372,1.304188204,9.888328688
2/2/2015,11.83333333,0.186001125,0.993444519,7.624492562
2/3/2015,13.66666667,0.192176625,1.694361463,10.16093231
2/4/2015,19.57142857,0.238091792,1.310243167,14.42440088
2/5/2015,10.05882353,0.207075458,1.275837462,9.082252875
2/6/2015,19.85714286,0.187665192,2.128678148,11.3203615
2/7/2015,15.57142857,0.252506731,1.57026063,12.26058906
2/8/2015,13,0.265700808,0.977325796,10.41545519
2/9/2015,14.14285714,0.363037885,0.592079574,13.52527544
2/10/2015,9.857142857,0.253826423,0.647028148,8.497970313
2/11/2015,15,0.301060583,0.88944487,11.95995681
2/12/2015,16.14285714,0.316275423,1.367367944,13.89927831
2/13/2015,18.28571429,0.22664075,1.375337407,9.397146125
2/14/2015,18.16666667,0.278806769,1.312163074,13.35645894
2/15/2015,19,0.236775077,1.483574833,5.32873425
2/16/2015,19.42857143,0.289843115,1.629723704,8.309788875
2/17/2015,17.47058824,0.289866,1.408467907,11.65594469
2/18/2015,7.428571429,0.281349308,2.321151963,13.955724
2/19/2015,11.16666667,0.215866115,1.841019759,8.065143813
2/20/2015,15.2,0.2369615,2.131805056,8.408485625
2/21/2015,19,0.282709,1.424298889,13.4248738
2/22/2015,15.33333333,0.318396269,1.066400722,13.03989793
2/23/2015,12.73333333,0.312425231,1.115715519,7.893162067
2/24/2015,12.85714286,0.32623228,1.273741389,11.18697067
2/25/2015,21.71428571,0.296992538,1.530655327,12.7274184
2/26/2015,15.33333333,0.273446692,0.912243712,9.669646467
2/27/2015,13.2,0.295270654,1.203065962,11.2528712
2/28/2015,19.8,0.282844692,1.624238058,9.6622474
3/1/2015,15.28571429,0.304130769,1.08944768,12.64532827
3/2/2015,14.2,0.334508346,0.86141756,8.8533586
3/3/2015,14.83333333,0.292688615,0.81886802,9.230548
3/4/2015,13.28571429,0.291180615,0.52626416,10.44227273
3/5/2015,16.42857143,0.277567615,0.52799284,7.100814733
3/6/2015,12.42857143,0.277328577,0.972435212,8.783352
3/7/2015,15.29411765,0.264118308,1.296455462,11.85164133
3/8/2015,13.42857143,0.287300577,0.996356865,12.03229427
3/9/2015,18,0.3249695,1.011464327,14.3851526
3/10/2015,18.42857143,0.348898154,0.716669827,15.98495827
3/11/2015,19.57142857,0.314993038,0.573639865,9.248744667
3/12/2015,22.28571429,0.281296192,0.528667135,5.586283
3/13/2015,20.05882353,0.256757615,0.474376765,7.947163333
3/14/2015,19.28571429,0.267477731,0.32945028,8.515707133
3/15/2015,13.14285714,0.281416769,0.60296636,4.706692
3/16/2015,18.42857143,0.337027462,0.712752173,11.0367902
3/17/2015,20.57142857,0.342298192,0.828588365,12.32151153
3/18/2015,30.28571429,0.277982692,0.914525692,6.866565667
3/19/2015,19.73333333,0.306226846,0.648727365,10.3865816
3/20/2015,20.33333333,0.320203667,0.523615596,12.3327958
3/21/2015,20,0.303857625,0.747349788,9.493641533
3/22/2015,15.57142857,0.258414792,0.489565404,5.054899
3/23/2015,14.14285714,0.249098292,0.621595846,6.1149748
3/24/2015,16.71428571,0.255077038,0.780167635,9.8303678
3/25/2015,14.0625,0.328001417,0.605104385,14.05909647
3/26/2015,14,0.318637731,0.391708519,10.47407807
3/27/2015,11,0.255572,1.079555615,8.155692733
3/28/2015,10.14285714,0.2217895,0.796468865,5.860732267
3/29/2015,13.42857143,0.22358375,0.774246346,5.8618182
3/30/2015,17.28571429,0.265595,0.729238788,9.7830742
3/31/2015,17.70588235,0.286955542,0.5315514,11.27568273
4/1/2015,17.71428571,0.273432769,0.545667,9.855252133
4/2/2015,20.57142857,0.332750375,0.616130712,12.4122114
4/3/2015,19.28571429,0.28775128,0.493118827,8.509924133
4/4/2015,15.71428571,0.259864731,0.43130772,5.040934467
4/5/2015,19.28571429,0.265014154,0.62052264,6.3429292
4/6/2015,18.53333333,0.272873654,0.461198212,7.5630314
4/7/2015,20.83333333,0.281927692,0.37271382,8.005285875
4/8/2015,18.85714286,0.254706808,0.32464568,5.405752813
4/9/2015,32.42857143,0.247893385,0.246126058,5.283936563
4/10/2015,23,0.241933269,0.318879865,7.368192063
4/11/2015,14.42857143,0.233601917,0.501192365,5.139157125
4/12/2015,14.4,0.235204833,0.452688577,5.684256625
4/13/2015,12.28571429,0.247265077,0.404467558,7.934342125
4/14/2015,13.28571429,0.250252192,0.358076385,8.827308188
4/15/2015,13.57142857,0.256979346,0.459183942,7.656192813
4/16/2015,15.28571429,0.248382038,0.554273135,6.271638125
4/17/2015,12.57142857,0.280638192,0.561560885,7.319890933
4/18/2015,13.57142857,0.29467475,0.530581962,6.626344333
4/19/2015,11.16666667,0.258700167,0.336783173,3.303686867
4/20/2015,13.16666667,0.255044077,0.342185615,5.6545438
4/21/2015,13,0.298111538,0.544995327,9.8075276
4/22/2015,15,0.295259808,0.646052365,9.606268143
4/23/2015,15.33333333,0.2642355,0.830329135,6.507167143
4/24/2015,16.92857143,0.227845154,0.581634731,5.537936714
4/25/2015,22,0.231718615,0.414149981,5.212074786
4/26/2015,28,0.223892115,0.374144635,4.4583875
4/27/2015,21.16666667,0.253911731,0.534459481,6.244954714
4/28/2015,14.83333333,0.228989538,0.46985775,5.718693467
4/29/2015,10.2,0.268794115,0.517587962,6.729898933
4/30/2015,13.30769231,0.266921308,1.113512173,7.4643018
5/1/2015,15.4,0.2370115,0.553606808,6.530929214
5/2/2015,18,0.248108643,0.496793904,5.846482643
5/3/2015,14.6,0.261053577,0.665864923,6.257467429
5/4/2015,36.2,0.278339393,0.514137269,7.905817643
5/5/2015,15.5,0.239233615,0.574331692,7.225533429
5/6/2015,15.66666667,0.235869731,0.402970462,7.725363
5/7/2015,14.4,0.279790038,0.68750024,9.359301071
5/8/2015,14.2,0.281478654,0.384450542,7.3129096
5/9/2015,17.8,0.283186923,0.323745375,5.848686867
5/10/2015,44.2,0.234270846,0.387036396,4.292672933
5/11/2015,31.6,0.239569423,0.298651792,4.736186867
5/12/2015,21.5,0.231571,0.34431006,4.613691867
5/13/2015,19.4,0.189901308,0.45643122,4.490687714
5/14/2015,23.5,0.218446731,0.27383196,4.629464286
5/15/2015,24.75,0.217713346,0.39225928,6.796067286
5/16/2015,15.4,0.234197833,0.41305174,5.392018286
5/17/2015,13.8,0.239293333,0.29707144,3.847673071
5/18/2015,18.53846154,0.253221167,0.41692684,5.304951286
5/19/2015,22.8,0.257072125,0.31756584,7.073343643
5/20/2015,15.5,0.257854917,0.487566292,5.995675071
5/21/2015,19.25,0.256301292,0.517083674,7.354353615
5/22/2015,26,0.273642167,0.595439,6.663557308
5/23/2015,18.75,0.234602292,0.418548,3.562849615
5/24/2015,14,0.203420292,0.478959761,3.763053615
5/25/2015,17.75,0.236785625,0.427624674,3.128642154
5/26/2015,18.5,0.249498583,0.404072478,3.698012833
5/27/2015,25,0.228307208,0.358909848,4.477704
5/28/2015,28.5,0.221724458,0.349769405,5.279299167
5/29/2015,15.25,0.209589833,0.298546976,4.244790769
5/30/2015,15.30769231,0.205304591,0.289487167,3.648513846
5/31/2015,7.75,0.181723136,0.290818119,2.700932462
6/1/2015,12.75,0.209523077,0.316496652,3.739387769
6/2/2015,13.25,0.240947536,0.229386783,4.892627357
6/3/2015,6.5,0.220496357,0.216485479,4.9422755
6/4/2015,12,0.245759429,0.333506542,5.051758714
6/5/2015,11.36363636,0.262757036,0.428347688,5.984700214
6/6/2015,6,0.275986286,0.38336125,5.731471714
6/7/2015,6.25,0.246093786,0.333982979,4.277543214
6/8/2015,14.5,0.243587929,0.260534208,4.720513429
6/9/2015,16.33333333,0.265755071,0.33506424,5.558074571
6/10/2015,12,0.271786821,0.45414772,6.157927429
6/11/2015,25.41666667,0.251512107,0.42909194,5.6021645
6/12/2015,32.25,0.222451107,0.389424833,5.0826885
6/13/2015,21.4,0.225160643,0.336231333,3.631412429
6/14/2015,15,0.193838,0.257181125,3.283288214
6/15/2015,13.5,0.200987893,0.319611731,4.038549357
6/16/2015,14,0.229117071,0.477160865,4.976173154
6/17/2015,17.07692308,0.221908214,0.462856673,3.850869
6/18/2015,22.33333333,0.229447143,0.266176481,4.712710462
6/19/2015,11.66666667,0.265369179,0.344503962,5.302046286
6/20/2015,8.333333333,0.222991643,0.22447148,3.412418786
6/21/2015,7.666666667,0.203511893,0.21937082,2.589907929
6/22/2015,12.33333333,0.236644071,0.271378769,4.779945357
6/23/2015,22.46153846,0.245012714,0.233961481,5.521004143
6/24/2015,22.66666667,0.228534929,0.2127998,4.6733644
6/25/2015,26,0.273918071,0.274140731,6.603108813
6/26/2015,34,0.329930107,0.20728525,5.541528133
6/27/2015,20.66666667,0.327918607,0.181582462,4.668302533
6/28/2015,25.33333333,0.273431714,0.162176481,3.481918133
6/29/2015,16.75,0.317393321,0.348757269,6.614198
6/30/2015,26.33333333,0.336487857,0.305046556,6.757637118
7/1/2015,49.5,0.292541357,0.333529481,4.5849065
7/2/2015,39,0.272746467,0.35536237,6.348728375
7/3/2015,21.25,0.279400321,0.315095167,4.264038063
7/4/2015,37.5,0.297713357,0.340689,4.353485188
7/5/2015,34.41666667,0.285715821,0.346969185,3.5749475
7/6/2015,36.5,0.25187875,0.277301148,5.040186188
7/7/2015,43.75,0.226542808,0.399658111,4.481330188
7/8/2015,45.25,0.238183538,0.343339722,5.440254765
7/9/2015,21.5,0.237090556,0.26547187,4.667169563
7/10/2015,23.5,0.245308071,0.429425037,4.504370813
7/11/2015,21.90909091,0.261158964,0.373908241,5.0395708
7/12/2015,18,0.256436179,0.366651333,4.778333467
7/13/2015,18.75,0.2913545,0.257096167,6.9271682
7/14/2015,15,0.282595964,0.240158692,7.266698467
7/15/2015,8.75,0.272427929,0.255606039,6.631722733
7/16/2015,8,0.243436107,0.3329705,7.1819758
7/17/2015,15.5,0.236198533,0.368334404,6.716771333
7/18/2015,15,0.236379067,0.393108981,4.795934333
7/19/2015,21,0.2358073,0.348696827,4.838600333
7/20/2015,20.66666667,0.2236309,0.32154437,6.980496267
7/21/2015,20.5,0.235093233,0.337730537,7.145670563
7/22/2015,16.25,0.234610067,0.387401352,6.1250235
7/23/2015,17.07692308,0.231618533,0.410140037,7.17710825
7/24/2015,7.75,0.2227943,0.314671759,6.389051125
7/25/2015,6.5,0.215787867,0.356011596,4.969649625
7/26/2015,6.25,0.1992596,0.235100615,3.629244563
7/27/2015,10.5,0.247979367,0.292823,5.671718875
7/28/2015,14.25,0.255787967,0.405407259,6.153784875
7/29/2015,15.21428571,0.258151433,0.46168913,7.048064875
7/30/2015,13,0.253956133,0.435527889,6.49548225
7/31/2015,18.75,0.270053633,0.370299444,6.691154625
8/1/2015,22.25,0.2892781,0.45504194,5.415658813
8/2/2015,24.25,0.2199519,0.43628106,4.08634
8/3/2015,23.5,0.263027567,0.39641868,5.734280188
8/4/2015,22.7,0.300274467,0.413721577,6.561624563
8/5/2015,27.25,0.262374667,0.467060458,6.093300313
8/6/2015,28,0.2394593,0.3758038,5.54291375
8/7/2015,19.5,0.2117331,0.36378746,5.548727563
8/8/2015,17,0.2085517,0.386467521,5.007031313
8/9/2015,12.8,0.205728467,0.302587958,4.040506688
8/10/2015,13.07692308,0.226441433,0.35862198,6.363778438
8/11/2015,16.4,0.270844433,0.310144077,6.713254063
8/12/2015,20.6,0.272359967,0.388321231,6.366342438
8/13/2015,20.8,0.226954667,0.385488942,6.7294035
8/14/2015,29.6,0.27763,0.441504904,6.815677563
8/15/2015,15.4,0.266998571,0.436840058,5.212097563
8/16/2015,12.84615385,0.252521179,0.366368827,4.389072563
8/17/2015,19.66666667,0.278196679,0.439048962,6.629569188
8/18/2015,15.75,0.254898767,0.364248981,5.731557625
8/19/2015,13.8,0.196754867,0.21947598,4.988232188
8/20/2015,16.2,0.193757133,0.21503892,4.453866375
8/21/2015,14.4,0.212061867,0.312580885,5.730471824
8/22/2015,12.38461538,0.224691567,0.351614962,5.487920118
8/23/2015,13.6,0.208584167,0.358215885,4.382130118
8/24/2015,14.6,0.214385267,0.385524731,6.117361294
8/25/2015,14.6,0.223007633,0.353144865,6.329021176
8/26/2015,13.8,0.245535633,0.464266192,8.170120824
8/27/2015,12.6,0.2390826,0.40025324,8.078023
8/28/2015,17.36363636,0.2103543,0.39200282,7.006806235
8/29/2015,37.33333333,0.220372467,0.36344358,5.116515118
8/30/2015,14.66666667,0.205978833,0.31208078,4.666911706
8/31/2015,16,0.267066531,0.45315994,6.803386529
9/1/2015,18.6,0.331285594,0.4302031,6.838404824
9/2/2015,19.6,0.324295625,0.40893324,8.056565294
9/3/2015,20.06666667,0.313655063,0.51953468,9.349255706
9/4/2015,15.6,0.304895875,0.39461408,8.194974647
9/5/2015,14.4,0.279634688,0.31423086,6.325980294
9/6/2015,13.8,0.257374906,0.63956776,5.198393529
9/7/2015,12.6,0.292106781,0.41732938,4.950735176
9/8/2015,13.8,0.300694375,0.33955296,6.498053294
9/9/2015,13.64285714,0.300252219,0.32994806,5.557525824
9/10/2015,15.4,0.296202938,0.30383468,6.863558294
9/11/2015,14,0.279102156,0.27950102,5.924105529
9/12/2015,12.6,0.283942844,0.25363666,5.174710294
9/13/2015,12.4,0.236638094,0.2709146,3.874779412
9/14/2015,24.75,0.262347844,0.43317906,6.442704294
9/15/2015,21.42857143,0.237681967,0.4909238,7.227733235
9/16/2015,13.8,0.272818933,0.5532649,8.667900118
9/17/2015,10,0.3159082,0.62659804,11.04954582
9/18/2015,11.6,0.33106069,0.555523019,9.388909938
9/19/2015,10.6,0.263960833,0.534376981,5.89463
9/20/2015,12.6,0.251042867,0.353681404,4.046323529
9/21/2015,13.6,0.294864833,0.435516231,7.197402588
9/22/2015,18.4,0.2723629,0.567214365,7.461421294
9/23/2015,16.6,0.267725533,0.784492019,9.235993
9/24/2015,11.4,0.281382933,0.636677019,7.768425588
9/25/2015,14,0.271509033,0.394922333,6.523480118
9/26/2015,8.8,0.284491767,0.308965444,4.893382294
9/27/2015,11.5625,0.270105433,0.69675637,4.442392529
9/28/2015,10.6,0.300798833,0.23634963,7.799060176
9/29/2015,10.4,0.296618333,0.16658663,7.018692235
9/30/2015,10.6,0.293554167,0.318928241,4.3439605
10/1/2015,11.8,0.253407267,0.437538,4.020182833
10/2/2015,11,0.2232007,0.29346325,3.457259111
10/3/2015,9.6875,0.203948767,0.285205173,2.5248255
10/4/2015,6.6,0.204241367,0.27242032,2.936763444
10/5/2015,8,0.240818,0.7910445,5.369753
10/6/2015,10.8,0.272391667,0.4373931,6.512987706
10/7/2015,18.2,0.314208133,0.637091365,8.51577725
10/8/2015,17,0.339704267,0.405214635,8.341818875
10/9/2015,14.125,0.347526533,0.417004231,7.797547313
10/10/2015,10,0.3059983,0.346650577,5.390269875
10/11/2015,10.8,0.2579469,0.428948827,4.631324438
10/12/2015,16.8,0.311278067,0.60310984,9.97757725
10/13/2015,16.2,0.269162536,0.386793404,8.952528125
10/14/2015,14.6,0.250243179,0.527441808,7.586434688
10/15/2015,16.4375,0.291621214,0.628513635,8.335054813
10/16/2015,24.6,0.317071423,0.55576625,7.75804925
10/17/2015,19,0.263212769,0.839679404,4.402915313
10/18/2015,22,0.222188692,0.649055865,3.384456063
10/19/2015,33,0.222164269,0.58278024,5.708965313
10/20/2015,27.8,0.235282179,0.532342423,6.848670313
10/21/2015,17.25,0.2646595,0.37605834,8.1703045
10/22/2015,19.4,0.266222714,0.44063794,7.75155775
10/23/2015,22,0.2445295,0.3163533,4.94768
10/24/2015,19.2,0.241875179,0.23009244,4.581348
10/25/2015,15.8,0.227925143,0.2157805,2.75437975
10/26/2015,20.8,0.255262167,0.284091481,5.618347688
10/27/2015,13.61538462,0.289839033,0.336479173,7.343748875
10/28/2015,10.2,0.281885719,0.153582313,6.0557772
10/29/2015,12.2,0.296822688,0.181852333,6.915184467
10/30/2015,15.4,0.290290063,0.314742646,6.47900975
10/31/2015,17.2,0.34159975,0.366684354,6.135511438
11/1/2015,11.4,0.268074419,0.277221,4.923319063
11/2/2015,12.29411765,0.302806967,0.381395958,7.524605813
11/3/2015,12.4,0.324275367,0.42974642,8.620637813
11/4/2015,17.6,0.3096681,0.384307596,7.543317125
11/5/2015,21.4,0.279351533,0.209604962,8.102709938
11/6/2015,17.8,0.274181933,0.244828212,5.367626438
11/7/2015,12,0.2327273,0.254830577,3.710866438
11/8/2015,12.06666667,0.210972733,0.279634019,3.615814375
11/9/2015,15.4,0.3177072,0.518343712,8.958784125
11/10/2015,13.2,0.325212833,0.373138981,9.32126675
